t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP
1195.507,-0.182,-0.868,-0.312,,-71.0,
1195.557856,-0.19,-0.856,-0.332,,-71.0,
1195.607904,-0.186,-0.864,-0.302,,-71.0,
1195.657952,-0.178,-0.858,-0.306,,-71.0,
1195.708,-0.18,-0.866,-0.308,,-71.0,
1195.757856,-0.168,-0.872,-0.32,,-70.0,
1195.807904,-0.162,-0.866,-0.348,,-70.0,
1195.857952,-0.174,-0.868,-0.3,,-70.0,
1195.908,-0.164,-0.88,-0.346,,-70.0,
1195.957856,-0.168,-0.858,-0.346,,-71.0,
1196.007904,-0.16,-0.84,-0.348,,-71.0,
1196.057952,-0.178,-0.848,-0.344,,-71.0,
1196.108,-0.174,-0.904,-0.328,,-71.0,
1196.157856,-0.164,-0.858,-0.386,,-73.0,
1196.207904,-0.168,-0.852,-0.306,,-73.0,
1196.257952,-0.162,-0.882,-0.32,,-73.0,
1196.308,-0.132,-0.936,-0.264,,-73.0,
1196.357856,-0.104,-0.916,-0.288,,-76.0,
1196.407904,-0.01,-1.242,-0.41,,-76.0,
1196.457952,0.158,-1.006,-0.52,,-76.0,
1196.508,0.348,-1.022,-0.372,,-76.0,
1196.558856,0.344,-0.904,-0.514,,-78.0,
1196.608904,0.08,-0.762,-0.174,,-78.0,
1196.658952,0.076,-0.762,-0.178,,-78.0,
1196.709,0.05,-1.122,0.03,,-78.0,
1196.758856,-0.072,-0.826,0.036,,-74.0,
1196.808904,0.04,-0.946,0.302,,-74.0,
1196.858952,0.178,-1.348,0.728,,-74.0,
1196.909,0.172,-0.894,0.67,,-74.0,
1196.958856,0.216,-1.0,1.08,,-70.0,
1197.008904,0.21,-0.692,0.838,,-70.0,
1197.058952,0.3,-0.672,0.846,,-70.0,
1197.109,0.362,-0.194,0.888,,-70.0,
1197.158856,0.4,-0.792,0.798,,-71.0,
1197.208904,0.482,-0.778,0.904,,-71.0,
1197.258952,0.44,-0.672,0.814,,-71.0,
1197.309,0.478,-0.596,0.726,,-71.0,
1197.358856,0.358,-0.418,0.706,,-75.0,
1197.408904,0.582,-0.526,0.744,,-75.0,
1197.458952,0.718,-0.702,0.814,,-75.0,
1197.509,0.566,-0.226,0.734,,-75.0,
1197.558856,0.322,-0.174,0.848,,-73.0,
1197.608904,0.412,-0.178,0.83,,-73.0,
1197.658952,0.184,-0.394,0.908,,-73.0,
1197.709,-0.174,-0.254,0.972,,-73.0,
1197.759856,0.056,-0.538,0.782,,-81.0,
1197.809904,-0.02,-0.384,1.238,,-81.0,
1197.859952,0.458,-0.19,0.812,,-81.0,
1197.91,0.466,-0.158,1.132,,-81.0,
1197.959856,0.398,0.102,1.23,,-68.0,
1198.009904,0.368,0.15,1.398,,-68.0,
1198.059952,0.224,0.088,1.384,,-68.0,
1198.11,0.358,-0.16,0.92,,-68.0,
1198.159856,0.358,0.454,1.126,,-68.0,
1198.209904,0.056,0.102,0.514,,-68.0,
1198.259952,0.02,-0.436,0.504,,-68.0,
1198.31,-0.144,-0.398,0.488,,-68.0,
1198.359856,-0.14,-0.616,0.3,,-71.0,
1198.409904,-0.088,-1.118,0.076,,-71.0,
1198.459952,0.216,-1.604,0.182,,-71.0,
1198.51,0.37,-0.958,0.582,,-71.0,
1198.559856,0.464,-0.68,0.444,,-71.0,
1198.609904,0.454,-0.626,0.598,,-71.0,
1198.659952,0.718,-0.436,0.786,,-71.0,
1198.71,0.672,-0.666,0.818,,-71.0,
1198.760856,0.51,-0.722,0.678,,-70.0,
1198.810904,0.414,-0.658,0.646,,-70.0,
1198.860952,0.238,-1.264,0.856,,-70.0,
1198.911,-0.008,-1.174,0.998,,-70.0,
1198.960856,0.104,-0.634,0.764,,-70.0,
1199.010904,0.192,-0.564,0.632,,-70.0,
1199.060952,0.258,-0.67,0.59,,-70.0,
1199.111,0.342,-0.886,0.834,,-70.0,
1199.160856,0.302,-0.762,0.728,,-70.0,
1199.210904,0.294,-0.712,0.734,,-70.0,
1199.260952,0.28,-0.73,0.718,,-70.0,
1199.311,0.28,-0.698,0.706,,-70.0,
1199.360856,0.278,-0.72,0.686,,-71.0,
1199.410904,0.268,-0.722,0.678,,-71.0,
1199.460952,0.274,-0.722,0.674,,-71.0,
1199.511,0.28,-0.714,0.664,,-71.0,
1199.560856,0.27,-0.718,0.678,,-70.0,
1199.610904,0.286,-0.712,0.672,,-70.0,
1199.660952,0.288,-0.72,0.684,,-70.0,
1199.711,0.294,-0.72,0.69,,-70.0,
1199.761856,0.302,-0.714,0.684,,-71.0,
1199.811904,0.304,-0.724,0.686,,-71.0,
1199.861952,0.302,-0.712,0.68,,-71.0,
1199.912,0.31,-0.712,0.69,,-71.0,
1199.961856,0.28,-0.714,0.656,,-71.0,
1200.011904,0.304,-0.712,0.684,,-71.0,
1200.061952,0.298,-0.712,0.686,,-71.0,
1200.112,0.302,-0.72,0.694,,-71.0,
1200.161856,0.29,-0.728,0.688,,-71.0,
1200.211904,0.294,-0.702,0.688,,-71.0,
1200.261952,0.312,-0.712,0.674,,-71.0,
1200.312,0.288,-0.712,0.678,,-71.0,
1200.361856,0.304,-0.712,0.678,,-71.0,
1200.411904,0.306,-0.72,0.686,,-71.0,
1200.461952,0.312,-0.706,0.68,,-71.0,
1200.512,0.304,-0.724,0.69,,-71.0,
1200.561856,0.288,-0.72,0.684,,-71.0,
1200.611904,0.304,-0.72,0.686,,-71.0,
1200.661952,0.306,-0.72,0.678,,-71.0,
1200.712,0.306,-0.718,0.688,,-71.0,
1200.762856,0.312,-0.712,0.686,,-71.0,
1200.812904,0.306,-0.712,0.67,,-71.0,
1200.862952,0.3,-0.722,0.664,,-71.0,
1200.913,0.304,-0.706,0.658,,-71.0,
1200.962856,0.294,-0.712,0.658,,-71.0,
1201.012904,0.312,-0.712,0.678,,-71.0,
1201.062952,0.316,-0.72,0.678,,-71.0,
1201.113,0.3,-0.72,0.672,,-71.0,
1201.162856,0.304,-0.72,0.672,,-70.0,
1201.212904,0.302,-0.73,0.676,,-70.0,
1201.262952,0.312,-0.712,0.664,,-70.0,
1201.313,0.318,-0.754,0.662,,-70.0,
1201.362856,0.312,-0.738,0.62,,-70.0,
1201.412904,0.344,-0.734,0.692,,-70.0,
1201.462952,0.286,-0.8,0.636,,-70.0,
1201.513,0.286,-0.73,0.61,,-70.0,
1201.562856,0.286,-0.736,0.632,,-70.0,
1201.612904,0.336,-0.728,0.652,,-70.0,
1201.662952,0.318,-0.734,0.654,,-70.0,
1201.713,0.33,-0.77,0.62,,-70.0,
1201.763856,0.32,-0.74,0.648,,-70.0,
1201.813904,0.328,-0.728,0.636,,-70.0,
1201.863952,0.334,-0.75,0.652,,-70.0,
1201.914,0.338,-0.722,0.648,,-70.0,
1201.963856,0.344,-0.712,0.636,,-70.0,
1202.013904,0.36,-0.74,0.632,,-70.0,
1202.063952,0.358,-0.736,0.638,,-70.0,
1202.114,0.364,-0.738,0.636,,-70.0,
1202.163856,0.384,-0.738,0.656,,-71.0,
1202.213904,0.386,-0.712,0.654,,-71.0,
1202.263952,0.384,-0.712,0.632,,-71.0,
1202.314,0.384,-0.698,0.62,,-71.0,
1202.363856,0.398,-0.702,0.632,,-70.0,
1202.413904,0.39,-0.692,0.614,,-70.0,
1202.463952,0.418,-0.7,0.612,,-70.0,
1202.514,0.422,-0.718,0.632,,-70.0,
1202.563856,0.454,-0.682,0.636,,-71.0,
1202.613904,0.458,-0.718,0.642,,-71.0,
1202.663952,0.494,-0.73,0.678,,-71.0,
1202.714,0.52,-0.73,0.67,,-71.0,
1202.763856,0.454,-0.698,0.752,,-70.0,
1202.813904,0.428,-0.788,0.678,,-70.0,
1202.863952,0.402,-0.74,0.642,,-70.0,
1202.914,0.36,-0.59,0.674,,-70.0,
1202.964856,0.364,-0.488,0.784,,-71.0,
1203.014904,0.358,-0.578,0.83,,-71.0,
1203.064952,0.304,-0.388,0.936,,-71.0,
1203.115,0.154,-0.288,0.818,,-71.0,
1203.164856,0.312,-0.616,0.854,,-69.0,
1203.214904,0.394,-0.408,0.796,,-69.0,
1203.264952,0.54,-0.498,0.834,,-69.0,
1203.315,0.504,-0.366,0.8,,-69.0,
1203.364856,0.718,-0.842,0.888,,-82.0,
1203.414904,0.526,-0.212,0.87,,-82.0,
1203.464952,0.47,-0.106,0.838,,-82.0,
1203.515,0.45,-0.034,0.818,,-82.0,
1203.564856,0.51,-0.104,0.758,,-78.0,
1203.614904,0.658,-0.484,0.936,,-78.0,
1203.664952,0.588,-0.24,0.952,,-78.0,
1203.715,0.638,-0.378,0.94,,-78.0,
1203.764856,0.51,-0.4,0.908,,-71.0,
1203.814904,0.448,-0.42,0.786,,-71.0,
1203.864952,0.51,-0.552,0.816,,-71.0,
1203.915,0.456,-0.594,0.774,,-71.0,
1203.965856,0.438,-0.498,0.742,,-69.0,
1204.015904,0.414,-0.526,0.704,,-69.0,
1204.065952,0.37,-0.456,0.624,,-69.0,
1204.116,0.584,-0.736,0.87,,-69.0,
1204.165856,0.368,-0.506,0.736,,-69.0,
1204.215904,0.472,-0.496,0.76,,-69.0,
1204.265952,0.466,-0.488,0.774,,-69.0,
1204.316,0.474,-0.474,0.782,,-69.0,
1204.365856,0.48,-0.52,0.782,,-69.0,
1204.415904,0.466,-0.56,0.772,,-69.0,
1204.465952,0.454,-0.56,0.774,,-69.0,
1204.516,0.444,-0.554,0.752,,-69.0,
1204.565856,0.454,-0.45,0.738,,-70.0,
1204.615904,0.44,-0.51,0.76,,-70.0,
1204.665952,0.472,-0.568,0.734,,-70.0,
1204.716,0.482,-0.588,0.7,,-70.0,
1204.765856,0.46,-0.574,0.738,,-70.0,
1204.815904,0.478,-0.612,0.72,,-70.0,
1204.865952,0.432,-0.622,0.678,,-70.0,
1204.916,0.444,-0.72,0.69,,-70.0,
1204.966856,0.498,-0.786,0.67,,-70.0,
1205.016904,0.494,-0.816,0.71,,-70.0,
1205.066952,0.414,-0.85,0.568,,-70.0,
1205.117,0.306,-0.754,0.528,,-70.0,
1205.166856,0.176,-0.586,0.478,,-69.0,
1205.216904,0.092,-0.536,0.494,,-69.0,
1205.266952,0.336,-0.574,0.542,,-69.0,
1205.317,0.46,-0.818,0.626,,-69.0,
1205.366856,0.494,-0.682,0.668,,-69.0,
1205.416904,0.47,-0.68,0.584,,-69.0,
1205.466952,0.566,-0.596,0.654,,-69.0,
1205.517,0.568,-0.708,0.58,,-69.0,
1205.566856,0.518,-0.77,0.654,,-68.0,
1205.616904,0.636,-0.762,0.696,,-68.0,
1205.666952,0.722,-0.846,0.7,,-68.0,
1205.717,0.684,-1.042,0.632,,-68.0,
1205.766856,0.576,-0.912,0.558,,-73.0,
1205.816904,0.326,-0.42,0.396,,-73.0,
1205.866952,0.24,-0.818,0.278,,-73.0,
1205.917,0.262,-0.846,0.376,,-73.0,
1205.967856,0.23,-0.818,0.272,,-75.0,
1206.017904,0.194,-0.89,0.3,,-75.0,
1206.067952,0.164,-0.814,0.36,,-75.0,
1206.118,0.12,-0.834,0.368,,-75.0,
1206.167856,0.152,-0.776,0.376,,-70.0,
1206.217904,0.146,-0.856,0.272,,-70.0,
1206.267952,0.048,-0.868,0.342,,-70.0,
1206.318,0.12,-0.9,0.416,,-70.0,
1206.367856,0.124,-0.866,0.372,,-77.0,
1206.417904,0.064,-0.928,0.38,,-77.0,
1206.467952,0.07,-0.76,0.364,,-77.0,
1206.518,0.044,-0.898,0.328,,-77.0,
1206.567856,-0.002,-0.944,0.332,,-73.0,
1206.617904,0.048,-0.834,0.352,,-73.0,
1206.667952,0.006,-0.914,0.262,,-73.0,
1206.718,-0.024,-1.354,0.376,,-73.0,
1206.767856,0.012,-0.942,0.402,,-74.0,
1206.817904,0.012,-0.66,0.284,,-74.0,
1206.867952,0.118,-1.0,0.334,,-74.0,
1206.918,0.206,-1.002,0.504,,-74.0,
1206.968856,0.214,-0.8,0.352,,-74.0,-102.0
1207.018904,0.152,-0.894,0.348,,-74.0,-102.0
1207.068952,0.158,-0.934,0.446,,-74.0,-102.0
1207.119,0.158,-0.738,0.37,,-74.0,-102.0
1207.168856,0.254,-0.882,0.48,,-75.0,
1207.218904,0.19,-1.126,0.364,,-75.0,
1207.268952,0.19,-0.846,0.382,,-75.0,
1207.319,0.15,-0.89,0.384,,-75.0,
1207.368856,0.198,-0.942,0.402,,-75.0,
1207.418904,0.238,-0.784,0.384,,-75.0,
1207.468952,0.248,-0.944,0.462,,-75.0,
1207.519,0.226,-0.898,0.408,,-75.0,
1207.568856,0.248,-0.912,0.374,,-73.0,
1207.618904,0.282,-0.928,0.352,,-73.0,
1207.668952,0.272,-0.91,0.368,,-73.0,
1207.719,0.24,-0.81,0.44,,-73.0,
1207.768856,0.236,-0.936,0.402,,-73.0,
1207.818904,0.248,-0.82,0.402,,-73.0,
1207.868952,0.29,-0.924,0.368,,-73.0,
1207.919,0.268,-0.912,0.368,,-73.0,
1207.968856,0.264,-0.868,0.392,,-72.0,
1208.018904,0.286,-0.882,0.402,,-72.0,
1208.068952,0.284,-0.846,0.358,,-72.0,
1208.119,0.27,-0.872,0.364,,-72.0,
1208.169856,0.23,-0.914,0.382,,-72.0,
1208.219904,0.242,-0.946,0.326,,-72.0,
1208.269952,0.268,-0.932,0.342,,-72.0,
1208.32,0.194,-0.858,0.318,,-72.0,
1208.369856,0.24,-0.976,0.188,,-72.0,
1208.419904,0.248,-0.932,0.304,,-72.0,
1208.469952,0.188,-0.91,0.148,,-72.0,
1208.52,0.242,-1.01,0.29,,-72.0,
1208.569856,0.18,-0.946,0.318,,-74.0,
1208.619904,0.194,-1.258,0.344,,-74.0,
1208.669952,0.21,-1.566,0.286,,-74.0,
1208.72,-0.12,-0.19,0.414,,-74.0,
1208.769856,-0.208,-0.32,0.816,,-75.0,
1208.819904,-0.434,-0.37,0.806,,-75.0,
1208.869952,-0.146,-0.282,0.854,,-75.0,
1208.92,0.032,0.494,1.032,,-75.0,
1208.969856,0.366,0.152,1.15,,-78.0,
1209.019904,0.214,-0.052,1.072,,-78.0,
1209.069952,-0.014,-0.068,1.04,,-78.0,
1209.12,-0.002,0.158,1.176,,-78.0,
1209.170856,0.03,0.086,1.008,,-84.0,
1209.220904,0.046,0.248,1.014,,-84.0,
1209.270952,0.062,0.254,1.01,,-84.0,
1209.321,0.038,0.318,1.036,,-84.0,
1209.370856,0.038,0.396,0.966,,-83.0,
1209.420904,0.07,0.334,1.02,,-83.0,
1209.470952,0.044,0.412,1.02,,-83.0,
1209.521,0.088,0.664,1.05,,-83.0,
1209.570856,-0.048,0.544,1.102,,-74.0,
1209.620904,0.006,0.48,0.984,,-74.0,
1209.670952,-0.032,0.508,1.0,,-74.0,
1209.721,-0.098,0.656,0.944,,-74.0,
1209.770856,-0.116,0.6,0.91,,-78.0,
1209.820904,-0.21,0.658,0.854,,-78.0,
1209.870952,-0.274,0.654,0.752,,-78.0,
1209.921,-0.342,0.576,0.736,,-78.0,
1209.970856,-0.356,0.566,0.774,,-74.0,
1210.020904,-0.29,0.364,0.846,,-74.0,
1210.070952,-0.308,0.418,0.808,,-74.0,
1210.121,-0.154,0.262,0.856,,-74.0,
1210.171856,-0.194,0.16,0.92,,-68.0,
1210.221904,-0.128,0.136,0.902,,-68.0,
1210.271952,-0.002,0.114,1.01,,-68.0,
1210.322,-0.008,-0.016,0.966,,-68.0,
1210.371856,0.104,0.024,1.116,,-79.0,
1210.421904,0.108,-0.024,1.112,,-79.0,
1210.471952,0.268,-0.056,1.158,,-79.0,
1210.522,0.262,-0.17,1.09,,-79.0,
1210.571856,0.206,-0.04,1.046,,-76.0,
1210.621904,0.112,0.092,0.834,,-76.0,
1210.671952,0.214,0.248,0.792,,-76.0,
1210.722,-0.152,0.128,0.672,,-76.0,
1210.771856,-0.34,-0.098,0.332,,-74.0,
1210.821904,-0.032,-0.464,0.542,,-74.0,
1210.871952,-0.104,-0.928,0.582,,-74.0,
1210.922,-0.144,-1.192,0.354,,-74.0,
1210.971856,-0.132,-1.306,0.062,,-79.0,
1211.021904,-0.096,-1.416,-0.064,,-79.0,
1211.071952,-0.194,-1.456,0.07,,-79.0,
1211.122,-0.174,-1.29,0.08,,-79.0,
1211.172856,0.046,-1.022,0.004,,-79.0,
1211.222904,0.03,-0.862,0.02,,-79.0,
1211.272952,-0.05,-1.146,0.038,,-79.0,
1211.323,-0.186,-0.936,0.08,,-79.0,
1211.372856,-0.162,-1.12,0.15,,-76.0,
1211.422904,-0.206,-0.958,0.224,,-76.0,
1211.472952,-0.12,-0.912,0.192,,-76.0,
1211.523,0.102,-0.996,0.112,,-76.0,
1211.572856,0.014,-0.968,0.114,,-76.0,
1211.622904,0.072,-0.916,0.146,,-76.0,
1211.672952,0.2,-1.416,-0.084,,-76.0,
1211.723,0.406,-1.312,0.092,,-76.0,
1211.772856,0.28,-1.146,0.524,,-75.0,
1211.822904,0.152,-1.108,0.248,,-75.0,
1211.872952,-0.366,-0.818,0.268,,-75.0,
1211.923,-0.546,-0.784,0.418,,-75.0,
1211.972856,-0.776,-0.392,0.438,,-65.0,
1212.022904,-0.686,-0.288,0.628,,-65.0,
1212.072952,-0.68,-0.1,0.606,,-65.0,
1212.123,-0.696,-0.304,0.792,,-65.0,
1212.173856,-0.74,-0.152,0.88,,-68.0,
1212.223904,-0.752,0.184,0.79,,-68.0,
1212.273952,-0.77,-0.24,0.608,,-68.0,
1212.324,-0.75,-0.144,0.658,,-68.0,
1212.373856,-0.618,-0.082,0.798,,-70.0,
1212.423904,-0.814,0.024,0.63,,-70.0,
1212.473952,-0.754,-0.142,0.582,,-70.0,
1212.524,-0.852,-0.09,0.61,,-70.0,
1212.573856,-0.858,-0.286,0.454,,-68.0,
1212.623904,-0.856,-0.346,0.502,,-68.0,
1212.673952,-0.734,-0.528,0.316,,-68.0,
1212.724,-0.576,-0.686,0.492,,-68.0,
1212.773856,-0.416,-0.532,0.472,,-77.0,
1212.823904,-0.36,-0.368,0.572,,-77.0,
1212.873952,-0.24,-0.146,0.68,,-77.0,
1212.924,-0.45,0.024,0.642,,-77.0,
1212.973856,-0.642,-0.186,0.59,,-68.0,
1213.023904,-0.674,0.11,0.614,,-68.0,
1213.073952,-0.786,-0.068,0.648,,-68.0,
1213.124,-0.666,0.062,0.768,,-68.0,
1213.173856,-0.474,0.158,0.71,,-71.0,-99.0
1213.223904,-0.48,0.456,0.624,,-71.0,-99.0
1213.273952,-0.394,0.6,0.642,,-71.0,-99.0
1213.324,-0.52,0.652,0.214,,-71.0,-99.0
1213.374856,-0.644,0.262,0.236,-103.0,-77.0,
1213.424904,-0.754,-0.724,0.406,-103.0,-77.0,
1213.474952,-0.706,-1.152,0.926,-103.0,-77.0,
1213.525,-0.456,-1.384,1.02,-103.0,-77.0,
1213.574856,-0.288,-1.272,0.968,,-73.0,
1213.624904,-0.314,-0.68,1.0,,-73.0,
1213.674952,-0.186,-0.41,0.78,,-73.0,
1213.725,-0.002,-0.962,1.028,,-73.0,
1213.774856,-0.072,-0.602,0.896,,-105.0,
1213.824904,-0.098,-0.73,0.848,,-105.0,
1213.874952,-0.106,-0.594,0.83,,-105.0,
1213.925,-0.06,-0.608,0.862,,-105.0,
1213.974856,-0.036,-0.618,0.904,,-72.0,
1214.024904,-0.072,-0.616,0.838,,-72.0,
1214.074952,-0.05,-0.602,0.896,,-72.0,
1214.125,-0.136,-0.496,0.888,,-72.0,
1214.174856,-0.126,-0.528,0.832,,-73.0,-102.0
1214.224904,-0.096,-0.576,0.87,,-73.0,-102.0
1214.274952,-0.066,-0.602,0.856,,-73.0,-102.0
1214.325,-0.096,-0.532,0.894,,-73.0,-102.0
1214.375856,-0.112,-0.514,0.888,,-73.0,
1214.425904,-0.084,-0.538,0.912,,-73.0,
1214.475952,-0.1,-0.53,0.898,,-73.0,
1214.526,-0.068,-0.596,0.888,,-73.0,
1214.575856,-0.072,-0.562,0.896,,-74.0,
1214.625904,-0.114,-0.516,0.94,,-74.0,
1214.675952,-0.074,-0.628,0.928,,-74.0,
1214.726,-0.122,-0.434,0.864,,-74.0,
1214.775856,-0.154,-0.404,0.92,,-74.0,
1214.825904,-0.152,-0.67,0.904,,-74.0,
1214.875952,-0.128,-0.34,0.946,,-74.0,
1214.926,-0.13,-0.122,1.072,,-74.0,
1214.975856,-0.09,-0.4,0.972,,-74.0,
1215.025904,-0.13,-0.434,0.942,,-74.0,
1215.075952,-0.11,-0.484,0.974,,-74.0,
1215.126,-0.046,-0.434,1.03,,-74.0,
1215.175856,-0.168,-0.418,1.022,,-78.0,
1215.225904,-0.178,-0.456,0.98,,-78.0,
1215.275952,-0.232,-0.432,0.864,,-78.0,
1215.326,-0.25,-0.462,0.816,,-78.0,
1215.376856,-0.346,-0.482,0.67,,-73.0,-100.0
1215.426904,-0.296,-0.552,0.678,,-73.0,-100.0
1215.476952,-0.232,-0.82,0.6,,-73.0,-100.0
1215.527,-0.232,-0.826,0.59,,-73.0,-100.0
1215.576856,-0.286,-0.746,0.568,,-72.0,-100.0
1215.626904,-0.292,-0.842,0.712,,-72.0,-100.0
1215.676952,-0.306,-0.772,0.764,,-72.0,-100.0
1215.727,-0.288,-0.554,0.782,,-72.0,-100.0
1215.776856,-0.116,-0.712,0.96,,-75.0,
1215.826904,-0.11,-0.386,0.998,,-75.0,
1215.876952,-0.114,-0.292,0.96,,-75.0,
1215.927,-0.054,-0.59,0.936,,-75.0,
1215.976856,-0.112,-0.656,0.854,,-72.0,
1216.026904,-0.218,-0.506,0.76,,-72.0,
1216.076952,-0.216,-0.452,0.768,,-72.0,
1216.127,-0.168,-0.338,0.884,,-72.0,
1216.176856,-0.272,-0.348,0.984,,-74.0,
1216.226904,-0.274,-0.192,1.016,,-74.0,
1216.276952,-0.298,-0.372,0.94,,-74.0,
1216.327,-0.25,-0.488,0.856,,-74.0,
1216.377856,-0.178,-0.808,0.836,,-73.0,
1216.427904,-0.226,-0.712,0.718,,-73.0,
1216.477952,-0.154,-0.77,0.642,,-73.0,
1216.528,-0.264,-0.804,0.638,,-73.0,
1216.577856,-0.298,-0.77,0.652,,-73.0,
1216.627904,-0.24,-0.788,0.672,,-73.0,
1216.677952,-0.242,-0.686,0.704,,-73.0,
1216.728,-0.25,-0.666,0.732,,-73.0,
1216.777856,-0.228,-0.664,0.74,,-73.0,
1216.827904,-0.242,-0.654,0.716,,-73.0,
1216.877952,-0.242,-0.66,0.76,,-73.0,
1216.928,-0.242,-0.656,0.748,,-73.0,
1216.977856,-0.232,-0.664,0.752,,-73.0,
1217.027904,-0.234,-0.656,0.754,,-73.0,
1217.077952,-0.232,-0.644,0.776,,-73.0,
1217.128,-0.244,-0.656,0.76,,-73.0,
1217.177856,-0.232,-0.64,0.768,,-73.0,
1217.227904,-0.238,-0.648,0.752,,-73.0,
1217.277952,-0.232,-0.64,0.776,,-73.0,
1217.328,-0.234,-0.642,0.76,,-73.0,
1217.377856,-0.238,-0.64,0.786,,-73.0,
1217.427904,-0.238,-0.648,0.776,,-73.0,
1217.477952,-0.228,-0.644,0.758,,-73.0,
1217.528,-0.232,-0.648,0.772,,-73.0,
1217.578856,-0.224,-0.642,0.772,,-73.0,
1217.628904,-0.242,-0.648,0.762,,-73.0,
1217.678952,-0.228,-0.638,0.78,,-73.0,
1217.729,-0.232,-0.648,0.76,,-73.0,
1217.778856,-0.232,-0.654,0.766,,-75.0,
1217.828904,-0.226,-0.676,0.744,,-75.0,
1217.878952,-0.25,-0.814,0.748,,-75.0,
1217.929,-0.126,-0.77,0.69,,-75.0,
1217.978856,-0.28,-0.546,0.848,,-75.0,-97.0
1218.028904,-0.354,-0.416,0.94,,-75.0,-97.0
1218.078952,-0.312,-0.428,0.774,,-75.0,-97.0
1218.129,-0.216,-0.138,1.052,,-75.0,-97.0
1218.378856,-0.238,-0.282,0.958,,-72.0,
1218.428904,-0.218,-0.344,1.014,,-72.0,
1218.478952,-0.216,-0.382,0.974,,-72.0,
1218.529,-0.208,-0.292,0.988,,-72.0,
1218.779856,-0.2,-0.29,0.978,,-99.0,
1218.829904,-0.208,-0.338,0.992,,-99.0,
1218.879952,-0.218,-0.304,0.984,,-99.0,
1218.93,-0.218,-0.29,0.952,,-99.0,
1218.979856,-0.2,-0.338,0.942,,-78.0,
1219.029904,-0.18,-0.356,0.99,,-78.0,
1219.079952,-0.186,-0.308,0.984,,-78.0,
1219.13,-0.264,-0.322,0.94,,-78.0,
1219.179856,-0.28,-0.196,0.9,,-79.0,
1219.229904,-0.29,-0.36,0.942,,-79.0,
1219.279952,-0.336,-0.42,0.83,,-79.0,
1219.33,-0.352,-0.634,0.858,,-79.0,
1219.379856,-0.34,-0.68,0.662,,-74.0,
1219.429904,-0.314,-0.794,0.596,,-74.0,
1219.479952,-0.302,-0.798,0.526,,-74.0,
1219.53,-0.282,-0.84,0.508,,-74.0,
1219.580856,-0.308,-0.818,0.528,,-73.0,
1219.630904,-0.304,-0.83,0.51,,-73.0,
1219.680952,-0.296,-0.82,0.488,,-73.0,
1219.731,-0.286,-0.82,0.492,,-73.0,
1219.780856,-0.302,-0.812,0.502,,-73.0,
1219.830904,-0.306,-0.808,0.514,,-73.0,
1219.880952,-0.302,-0.81,0.514,,-73.0,
1219.931,-0.304,-0.832,0.526,,-73.0,
1219.980856,-0.308,-0.826,0.528,,-74.0,
1220.030904,-0.296,-0.82,0.492,,-74.0,
1220.080952,-0.292,-0.808,0.524,,-74.0,
1220.131,-0.288,-0.8,0.518,,-74.0,
1220.180856,-0.292,-0.792,0.526,,-73.0,
1220.230904,-0.3,-0.816,0.528,,-73.0,
1220.280952,-0.298,-0.802,0.518,,-73.0,
1220.331,-0.288,-0.814,0.54,,-73.0,
1220.380856,-0.302,-0.808,0.53,,-74.0,
1220.430904,-0.286,-0.808,0.528,,-74.0,
1220.480952,-0.288,-0.806,0.52,,-74.0,
1220.531,-0.288,-0.8,0.526,,-74.0,
1220.581856,-0.292,-0.802,0.524,,-74.0,
1220.631904,-0.298,-0.808,0.524,,-74.0,
1220.681952,-0.296,-0.804,0.52,,-74.0,
1220.732,-0.29,-0.808,0.534,,-74.0,
1220.781856,-0.288,-0.814,0.534,,-74.0,
1220.831904,-0.304,-0.808,0.524,,-74.0,
1220.881952,-0.296,-0.81,0.528,,-74.0,
1220.932,-0.288,-0.81,0.536,,-74.0,
1220.981856,-0.292,-0.816,0.528,,-74.0,
1221.031904,-0.292,-0.818,0.518,,-74.0,
1221.081952,-0.282,-0.818,0.522,,-74.0,
1221.132,-0.286,-0.81,0.536,,-74.0,
1221.181856,-0.282,-0.798,0.518,,-74.0,
1221.231904,-0.282,-0.808,0.518,,-74.0,
1221.281952,-0.296,-0.814,0.52,,-74.0,
1221.332,-0.292,-0.814,0.51,,-74.0,
1221.381856,-0.288,-0.814,0.526,,-74.0,
1221.431904,-0.286,-0.794,0.518,,-74.0,
1221.481952,-0.304,-0.826,0.518,,-74.0,
1221.532,-0.296,-0.82,0.518,,-74.0,
1221.582856,-0.292,-0.906,0.496,,-82.0,
1221.632904,-0.26,-0.906,0.414,,-82.0,
1221.682952,-0.33,-0.744,0.782,,-82.0,
1221.733,-0.306,-0.51,0.882,,-82.0,
1221.782856,-0.306,-0.354,0.836,,-72.0,
1221.832904,-0.21,-0.16,0.982,,-72.0,
1221.882952,-0.2,-0.254,1.054,,-72.0,
1221.933,-0.232,-0.32,0.93,,-72.0,
1221.982856,-0.238,-0.296,0.998,,-89.0,
1222.032904,-0.24,-0.266,1.008,,-89.0,
1222.082952,-0.238,-0.232,1.016,,-89.0,
1222.133,-0.24,-0.232,0.91,,-89.0,
1222.182856,-0.2,-0.266,0.992,,-71.0,
1222.232904,-0.194,-0.238,0.998,,-71.0,
1222.282952,-0.2,-0.216,1.004,,-71.0,
